#curie_map:
#  CHMO: http://purl.obolibrary.org/obo/CHMO_
#  WIKIDATA: https://www.wikidata.org/wiki/
#mapping_set_id: https://github.com/NFDI4Chem/rsc-cmo/blob/Add-definition-sources-and-mappings/src/mappings/wikidata-mappings.tsv
#mapping_set_version:	1.0
#mapping_set_title: Mapping CHMO to Wikidata
#mapping_set_description: This file contains the mappings between the Chemical Methods Ontology (CHMO) and Wikidata. These mappings were manually created/curated by Ambika Gupta and reviewed by Philip Strömert & Colin Batchelor. The intended use case of this mapping set is the data integration of RDF knowledge graphs (KGs) that use Wikidata and are to be transformed into RDF KGs that use CHMO or vice versa.
#creator_id:
#	- https://orcid.org/0009-0009-1663-1003
#	- https://orcid.org/0000-0002-1595-3213
#	- https://orcid.org/0000-0001-5985-7429
#subject_source:	http://purl.obolibrary.org/obo/chmo.owl
#subject_source_version:
#object_source:	https://www.wikidata.org/wiki
#mapping_provider: http://purl.obolibrary.org/obo/chmo.owl
#mapping_date: 08-2025
#issue_tracker:
#license: https://creativecommons.org/publicdomain/zero/1.0/
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	confidence	comment
CHMO:0000146	reflection high energy electron diffraction	skos:exactMatch	Q455003	reflection high-energy electron diffraction	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001234	"spectrometer
"	skos:exactMatch	Q188463	spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000228	"
spectroscopy"	skos:exactMatch	Q483666	"
spectroscopy"	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000681	thermal analysis	skos:exactMatch	Q542419	thermal analysis	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001097	thermocouple	skos:exactMatch	Q190241	thermocouple	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000690	thermogravimetry	skos:exactMatch	Q7783187	thermogravimetry	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000693	thermoluminescence	skos:exactMatch	Q36194	thermoluminescence	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002162	titration curve	skos:exactMatch	Q3699705	titration curve	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000401	ultraviolet photoelectron spectroscopy	skos:exactMatch	Q602144	ultraviolet photoelectron spectroscopy	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000297	X-ray spectroscopy	skos:exactMatch	Q901775	X-ray spectroscopy	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002782	silica gel	skos:exactMatch	Q308976	silica gel	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001462	buffer solution	skos:exactMatch	Q208465	buffer solution	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001748	acetate buffer	skos:exactMatch	Q682228	acetic acid/acetate buffer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001753	ACES buffer	skos:exactMatch	Q10859796	N-(carbamoylmethyl)taurine	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001756	ADA buffer	skos:exactMatch	Q27093765	N-(2-acetamido)iminodiacetic acid	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001760	MES buffer	skos:exactMatch	Q209294	2-(N-morpholino)ethanesulfonic acid	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001755	Tris-HCl buffer	skos:exactMatch	Q413961	tromethamine	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002069	TE buffer	skos:exactMatch	Q7670071	TE buffer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002786	filter cake	skos:exactMatch	Q266564	filter cake	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002879	certified reference material	skos:exactMatch	Q906323	certified reference material	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0010001	protective equipment	skos:exactMatch	Q3030569	protective device 	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0010011	personal protective equipment	skos:exactMatch	Q1333024	personal protective equipment	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0010020	fume hood	skos:exactMatch	Q336727	fume hood	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0010006	emergency shower	skos:exactMatch	Q3037859	emergency shower	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000946	optical tweezers	skos:exactMatch	Q1066633	optical tweezers	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000948	charge-coupled device	skos:exactMatch	Q189880	charge-coupled device	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002182	electron-multiplying charge-coupled device	skos:exactMatch	Q1326007	Electron multiplying charge-coupled device	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000953	microscope	skos:exactMatch	Q196538	microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001095	fluorescence microscope	skos:exactMatch	Q840211	fluorescence microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002180	inverted microscope	skos:exactMatch	Q1463415	inverted microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000954	atomic force microscope	skos:exactMatch	Q49295	atomic force microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001088	electron microscope	skos:exactMatch	Q132560	electron microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000941	scanning electron microscope	skos:exactMatch	Q321095	scanning electron microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000942	field-emission scanning electron microscope	skos:exactMatch	Q96790721	Field emission scanning electron microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002656	environmental scanning electron microscope	skos:exactMatch	Q268401	"
Environmental scanning electron microscope"	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001099	transmission electron microscope	skos:exactMatch	Q744818	"
transmission electron microscope"	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001814	Raman microscope	skos:exactMatch	Q7288894	Raman microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000979	reflectron	skos:exactMatch	Q1750503	reflectron	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000997	chromatography column	skos:exactMatch	Q16466654	chromatography column	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000971	support-coated open-tubular column	skos:exactMatch	Q111518735	support-coated open-tubular (SCOT) column	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000973	wall-coated open-tubular column	skos:exactMatch	Q111518736	"
wall-coated open-tubular (WCOT) column"	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001060	electron multiplier	skos:exactMatch	Q902750	electron multiplier	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001098	Wollaston wire	skos:exactMatch	Q1766019	Wollaston wire 	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001810	synchrotron	skos:exactMatch	Q689863	synchrotron	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001909	focal-plane array	skos:exactMatch	Q5463830	focal plane array	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001957	flow cytometer	skos:exactMatch	Q67126484	flow cytometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001994	profilometer	skos:exactMatch	Q443756	profilometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002126	amplifier	skos:exactMatch	Q211554	electronic amplifier	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002340	lock-in amplifier	skos:exactMatch	Q1752933	lock-in amplifier	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002166	autoclave	skos:exactMatch	Q16692122	autoclave (industrial)	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002199	rotary evaporator	skos:exactMatch	Q899083	rotary evaporator	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002244	detector	skos:exactMatch	Q2066909	detector	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001059	ion detector	skos:exactMatch	Q114910039	ion detector 	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001058	Faraday cup	skos:exactMatch	Q19410	Faraday cup	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001063	Daly detector	skos:exactMatch	Q338539	Daly detector	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002503	diode array detector	skos:broadMatch	Q111527216	diode array detector	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002532	Everhart-Thornley detector	skos:exactMatch	Q908159	Everhart-Thornley detector	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002585	refractive index detector	skos:exactMatch	Q904306	differential refractometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002344	electrode	skos:exactMatch	Q176140	electrode	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002356	silver/silver chloride reference electrode	skos:exactMatch	Q900939	silver chloride electrode	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002357	saturated calomel electrode	skos:exactMatch	Q898591	saturated calomel electrode	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002632	rotating-disk electrode	skos:exactMatch	Q3587619	rotating disk electrode	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002394	dropping mercury electrode	skos:exactMatch	Q962292	dropping mercury electrode	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002351	electrochemical cell	skos:exactMatch	Q80097	electrochemical cell	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002427	potentiostat	skos:exactMatch	Q629290	potentiostat	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002444	microwave oven	skos:exactMatch	Q127956	microwave oven	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002473	Knudsen cell	skos:exactMatch	Q6423816	Knudsen cell	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002474	magnetic tweezers	skos:exactMatch	Q6731630	magnetic tweezers	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002579	autosampler	skos:exactMatch	Q1807610	autosampler	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002591	scanning mobility particle sizer	skos:exactMatch	Q7430071	Scanning mobility particle sizer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002607	micromanipulator	skos:exactMatch	Q1933900	micromanipulator	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002635	magnetometer	skos:exactMatch	Q333921	magnetometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002636	superconducting quantum interference device	skos:exactMatch	Q746502	SQUID	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002787	syringe pump	skos:exactMatch	Q63930625	syringe pump	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8	semapv:LexicalMatching
CHMO:0002793	sensor	skos:exactMatch	Q167676	sensor	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000950	diffractometer	skos:exactMatch	Q904573	diffractometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000963	quadrupole mass spectrometer	skos:exactMatch	Q874519	quadrupole mass spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002021	triple quadrupole mass spectrometer	skos:exactMatch	Q7843529	triple quadrupole mass spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0000981	time-of-flight mass spectrometer	skos:exactMatch	Q104417696	time-of-flight mass spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002657	ion trap mass spectrometer	skos:exactMatch	Q1482871	ion trap mass spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001235	Raman spectrometer	skos:exactMatch	Q111486361	Raman spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001814	Raman microscope	skos:exactMatch	Q7288894	Raman microscope	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002232	spectrophotometer	skos:exactMatch	Q3492906	spectrophotometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002308	spectropolarimeter	skos:exactMatch	Q111145848	spectropolarimeter	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8	semapv:LexicalMatching
CHMO:0002647	X-ray spectrometer	skos:exactMatch	Q110162001	X-ray spectrometer	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0001287	calorimeter	skos:exactMatch	Q189783	calorimeter	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002372	electronic tongue	skos:exactMatch	Q1327254	electronic tongue	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002478	gas chromatograph	skos:exactMatch	Q67145730	gas chromatograph	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
CHMO:0002677	coulometer	skos:exactMatch	Q905539	voltameter	semapv:ManualMappingCuration	https://orcid.org/0009-0009-1663-1003	0.8
